====================
Attribute Shard
====================
item_name: Attribute Shard                    |price: 650000.0                           |uuid: 7632d98432c34660b7021f2f27d05137   |attributes_found: [('Lifeline', 'I', 1)]             |
item_name: Molten Cloak                       |price: 562499.9375                        |uuid: 5803c60ddd99430db7f8421d3a6b5698   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 593750.0                           |uuid: aa39a688950040a594be7a1d08729610   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 606250.0                           |uuid: 4d76168f335645ba8dd2f91ea8d75e49   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 612500.0                           |uuid: 0884be00f764490697347148532b8447   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 625000.0                           |uuid: a6c3aae94e944fe0a6fdb4ec573d1da7   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Waxed Molten Cloak                 |price: 625000.0                           |uuid: 5e584ce82b184a37a0f075e7f1dae818   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 725000.0                           |uuid: a92593f8856d4053b9ba683a075ca867   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 737500.0                           |uuid: a23ba9e952bc430d86a685a24d4f0f4d   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 749999.375                         |uuid: 54341bf8cbca4b75a54d8b22e7b8ac82   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Waxed Molten Cloak                 |price: 750000.0                           |uuid: 7a78c9e31d1a4b2384d52e8e0e7eeebd   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 760000.0                           |uuid: 052918750ddc4d3db20dacdaf5159a6b   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 800000.0                           |uuid: baf337472610473eb0b5cae27fc204f8   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 875000.0                           |uuid: 581643f94bc946eb939d333be404370d   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 937500.0                           |uuid: a4b3f38b92844f9da4232cbf242d58d3   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 974937.5                           |uuid: 927b4adeb7164003ac159b9cb94a9de3   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1062500.0                          |uuid: bb6978907f154b6f9504ebd7d0e200c1   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1111813.0                          |uuid: c26aee31004b48b7aabf51c88858281c   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1122500.0                          |uuid: e19a55f670544d218e8ece4fd35c6def   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Glistening Molten Cloak            |price: 1125000.0                          |uuid: 33cca74da769435b9bb6bd403051f7f5   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Glistening Molten Cloak            |price: 1250000.0                          |uuid: 57bc4a0d6b614b95916e4e378b6d26e9   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 1375000.0                          |uuid: e69e9b7caf04458f89b93b1e29993d87   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1421875.0                          |uuid: 4fc97dea60514aecaad7b63e0a185c05   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1531250.0                          |uuid: 5be9fa94259d41408168cb45c0b67334   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 1562500.0                          |uuid: 227fe11e2d164f44af01d47105dfbff7   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1562500.0                          |uuid: 58876993ef154ae6911ee8e9a8632b22   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Waxed Molten Cloak                 |price: 1562500.0                          |uuid: def4503b1aee43599874b45e7108e310   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 1562500.0                          |uuid: fc31e4232f514b23bb742d8a20972c14   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1600000.0                          |uuid: 7417e6252d7d45c085070a8728920e08   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Waxed Molten Cloak                 |price: 1625000.0                          |uuid: a050e5452e0a4576ae1bae2416708314   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 1700000.0                          |uuid: a81cafafdfea4a8488550a068704834b   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 1750000.0                          |uuid: 2635170a8bbf466b9218e38829a783e0   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 1750000.0                          |uuid: 585fb215b6274a9ba0f6965934dfa7d8   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 1875000.0                          |uuid: 9ea1db9764504d82a8bdf24d9cba510d   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 1875000.0                          |uuid: b51dc91a78da4e94a157751253f79a01   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 1918750.0                          |uuid: 87544bce4dc542f2b5660e18a842a138   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Waxed Molten Cloak                 |price: 1999937.5                          |uuid: 6556db94e7f34d7ab93c202f60c048d3   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 2000000.0                          |uuid: b7534b4434c04cfe8f5d7ed06f2d8887   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 2000000.0                          |uuid: 9c6ebd0538d944aa915e6b929c0594f0   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Waxed Molten Cloak                 |price: 2000000.0                          |uuid: 305c6d53b24d41659e1947531a53a829   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 2000000.0                          |uuid: e4e96ac446c846b7bcfb2ff53f94dc97   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 2037500.0                          |uuid: 1e5375b1fff645f3ac33d40ce0655009   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 2125000.0                          |uuid: 1aa471483e44492f937f27b4b5198b39   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 2187500.0                          |uuid: fd651302e4a44630956c24a9cd325c12   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Strengthened Molten Cloak          |price: 2218750.0                          |uuid: f879ee0d051c4deaa3118c5ee858aa2c   |attributes_found: [('Veteran', 'VII', 7)]            |
item_name: Molten Cloak                       |price: 2245825.0                          |uuid: 5ac6dc4b36ed4b82981118f8c7394a42   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Waxed Molten Cloak                 |price: 2400000.0                          |uuid: bc3dd551e08a46449d22b91bfa29744c   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 2499999.9375                       |uuid: 03cbc516adf4458580e3818fa8a5d147   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 2500000.0                          |uuid: 0358b37685e243a29b787708ccd487d4   |attributes_found: [('Veteran', 'VII', 7)]            |
item_name: Glistening Molten Cloak            |price: 2500000.0                          |uuid: 1656230796e14e25a2f5d1363b18813f   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Strengthened Molten Cloak          |price: 2777777.5                          |uuid: c79d70d6d49f427fb77696e5e703c8ee   |attributes_found: [('Veteran', 'VI', 6)]             |
item_name: Strengthened Molten Cloak          |price: 2900000.0                          |uuid: 3d47fba85415466ba58fb7e5d1250511   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Strengthened Molten Cloak          |price: 2929687.5                          |uuid: f88e76f2801b429eb410302eb1b60e9b   |attributes_found: [('Veteran', 'VIII', 8)]           |
item_name: Waxed Molten Cloak                 |price: 2987500.0                          |uuid: 43b7b01d7e304676b30ced56f3d7d8a7   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 3237500.0                          |uuid: 5c20b98949f6403c82f250b0185ac77d   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 3250000.0                          |uuid: 416fe69d453f40fa83fae0af8f793fe7   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 3437500.0                          |uuid: fa058c2aae4f45338c83550618a2853e   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 3475000.0                          |uuid: e35ad3e813214effb20b41a486d78dfc   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 3500000.0                          |uuid: fc58f69c0e614190a92ea46e7355af8e   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Molten Cloak                       |price: 3618055.5                          |uuid: 580947bd480745c2b0ffbf9e5896daca   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 3625000.0                          |uuid: 179ad08c94544294a81cf81c2c12e28d   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 3700000.0                          |uuid: e3c83a2fe7ad409a93973e98706a5022   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 3750000.0                          |uuid: fd10cc1175614c52b8b6d30f63e825e4   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 3750000.0                          |uuid: 1b2b9d46775349c9869316d0b521a3ad   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Strengthened Molten Cloak          |price: 4000000.0                          |uuid: ba232b9c14d14cfe830d14d35839175d   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Waxed Molten Cloak                 |price: 4000000.0                          |uuid: 74e8d6e238514d45908633090624204a   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 4250000.0                          |uuid: 80d1d535777f4efeb4c11e040404b2a3   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Glistening Molten Cloak            |price: 4609374.984375                     |uuid: a2b39bc3a8aa4209a8c1c09016234fde   |attributes_found: [('Veteran', 'VII', 7)]            |
item_name: Molten Cloak                       |price: 4618750.0                          |uuid: 0e28e9e226b645e688e2b39904e93185   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Molten Cloak                       |price: 5000000.0                          |uuid: ef35624ca6db46c894c39ffc1016261a   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 5000000.0                          |uuid: d9e0d2748c8c4406b9367871fcef13d3   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Waxed Molten Cloak                 |price: 6000000.0                          |uuid: f7a045e4a06b4f83a3b7ecaeba37d69b   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Strengthened Molten Cloak          |price: 6249750.0                          |uuid: 921412c32ae74457ae306b92f4222df9   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 6250000.0                          |uuid: a3ee269dca80439e8c30e258dd405ed8   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 6942500.0                          |uuid: a5e38181318f44caa14868be5c2fff91   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 6995000.0                          |uuid: 4571b07a198c4070be6e17ea20f4a1c3   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 7225000.0                          |uuid: d40af11e5e6143f1b8847f3a8f56c9c0   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 7500000.0                          |uuid: f7f95fcd1a2747a48f83096df477e7c1   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Molten Cloak                       |price: 7625000.0                          |uuid: f975e9873afb43aea4a69363df402489   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 8625000.0                          |uuid: 9a235af31c3645b2ab00089d06e2de54   |attributes_found: [('Veteran', 'IV', 4)]             |
item_name: Molten Cloak                       |price: 8999500.0                          |uuid: f17e81737d43476ca30ac0e8dcc02f81   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Waxed Molten Cloak                 |price: 9000000.0                          |uuid: 96b7f5d146a84772a07202fdc9192d1a   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 10000000.0                         |uuid: bef63b565060412f924802f2b89505d8   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Molten Cloak                       |price: 12500000.0                         |uuid: cd60946070394be49e83d20166632644   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 12500000.0                         |uuid: 6f6f1a0927594cc193e8493142227afb   |attributes_found: [('Veteran', 'V', 5)]              |
item_name: Strengthened Molten Cloak          |price: 13400000.0                         |uuid: e32917b1aff14c4ca0f057b20c48fd18   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Molten Cloak                       |price: 14375000.0                         |uuid: 6b335cd5d0284f36966629508eb927a4   |attributes_found: [('Veteran', 'III', 3)]            |
item_name: Molten Cloak                       |price: 15000000.0                         |uuid: 8a0700d6b8714da9955cdf8a9b358c16   |attributes_found: [('Veteran', 'I', 1)]              |
item_name: Molten Cloak                       |price: 24000000.0                         |uuid: e50d6e21eb11496f8e6ae9fbd697dfd2   |attributes_found: [('Veteran', 'II', 2)]             |
item_name: Strengthened Molten Cloak          |price: 25000000.0                         |uuid: 53fc9c0d142449339e2185c51415cd8c   |attributes_found: [('Veteran', 'I', 1)]              |
====================
Molten Cloak
====================
item_name: Molten Cloak                       |price: 887500.0                           |uuid: 7ca825c9da18475f870198b2bf2dee27   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 887500.0                           |uuid: 879e95a8cd4c4fd18de00710c299e5d5   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 887500.0                           |uuid: 60784a56e5e34f48ae12eb6a81a51597   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 890625.0                           |uuid: b9f39ce95db74825ab3d7838e51d684c   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 937500.0                           |uuid: d4d39348a8644917807b5273c4d85205   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 972222.125                         |uuid: 7a4f294747e340989cbaaf9bcca4efcb   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1000000.0                          |uuid: 9821ae20b4244bada76af8c1fb0520fc   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1014937.5                          |uuid: ac427986381246b1873d4e0f29679e5c   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1015000.0                          |uuid: 6479c429431f460aa09546386d4b0b81   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1062500.0                          |uuid: cd7829d52d684cc5a58da8dfeb95ca3b   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1062500.0                          |uuid: e3047b2d3c554152b771b3c1e1664d76   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1075000.0                          |uuid: 0ea85cfdca1f4c52adbcecba52956fcc   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1086875.0                          |uuid: bc958a94aa4341d895602e487522a2fb   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1093750.0                          |uuid: c823371397ff459cbff5c6b3723d2b8e   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Molten Cloak                       |price: 1100000.0                          |uuid: 23de1f8b41da46e5bfbddb3f54644cb1   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1125000.0                          |uuid: 660289307117459da002611f4e5f35df   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1175000.0                          |uuid: e6dc8e0701c946c89aed072125bfa9ea   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Cloak          |price: 1181250.0                          |uuid: c95088d6f1214e25a93295eb7b788b06   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1187500.0                          |uuid: 1754703b0b9348109e1f3f6cd867095b   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1187500.0                          |uuid: 115ea5c32c124cea8cc6b7aac685418a   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1211250.0                          |uuid: 0dbf5f87dfe346bb892fc5ac4cb530af   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 9958b4fb1ae44a0d8b65482877e9559a   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 156f08870c454b5e996ce74ae681250b   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 4817f414b8d54fb3bfdf46e6c8cf138b   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: a8f2ded2e9a94186b9d31b647a5d5838   |attributes_found: [('Magic Find', 'VII', 7)]         |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 2db2ef35c9604eea937a5cb2269922c9   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 3b75221acee149bbb89f0ed34e5a5788   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1250000.0                          |uuid: 145c3c442b564061b16022360896bc32   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Strengthened Molten Cloak          |price: 1275000.0                          |uuid: 863314f22ef04bc29d5dee6763a4d6ad   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1275000.0                          |uuid: 700e32777fc143b7b66067d296ac417b   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 1293750.0                          |uuid: 133dfd74cd924d9d84bcc3ba183fe7ef   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1375000.0                          |uuid: 4e41184fb63442cca8d44dc61b250552   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 1457500.0                          |uuid: e662a9898a534f21861a7b2666ef2a15   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 1500000.0                          |uuid: 19489855213c49709aa590d7e855bb34   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 1500000.0                          |uuid: b09ec77d327d403797086514cad38ce7   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Waxed Molten Cloak                 |price: 1525000.0                          |uuid: 781641f31fc842c19953c96e1ac46431   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Waxed Molten Cloak                 |price: 1550000.0                          |uuid: d0f0cbb20a144fd2b9de8c683530bfa6   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Strengthened Molten Cloak          |price: 1562500.0                          |uuid: fa90b874158c440b8eff6fd93ad0131e   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Strengthened Molten Cloak          |price: 1562500.0                          |uuid: 8c18a069956d4ffe896979a3be99c2c4   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Strengthened Molten Cloak          |price: 1750000.0                          |uuid: 6cc802ce60474152a703ba42bf04f3ad   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 1875000.0                          |uuid: 18f5fb550ae24f5fb252b8537227487f   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 1875000.0                          |uuid: 49fb6c4aaacf423ba8c7f9e1378122e4   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Strengthened Molten Cloak          |price: 1875000.0                          |uuid: c3b8c08f6ea7468084202696802652c7   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 2000000.0                          |uuid: a1d9f86914034898af7f084257fb820c   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2000000.0                          |uuid: cbda7548311746b5a57e4d50bd4b8dbb   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 2156250.0                          |uuid: 9a235af31c3645b2ab00089d06e2de54   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Strengthened Molten Cloak          |price: 2218750.0                          |uuid: f879ee0d051c4deaa3118c5ee858aa2c   |attributes_found: [('Magic Find', 'VII', 7)]         |
item_name: Molten Cloak                       |price: 2237500.0                          |uuid: 7e1de3d2eeda4cefa65089e1561c9c94   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2250000.0                          |uuid: febd8b53805f4a82b2a7a8a806929b37   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2250000.0                          |uuid: 65949cbc6ad24126b8335f5ec37b66dd   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 2350000.0                          |uuid: f28263ba9866421a80bcf99bbd0a4536   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 2374875.0                          |uuid: 7d4db64ee52b4ccf9176e0e68421d4d5   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2375000.0                          |uuid: a25898f829154a43bc69812321963ceb   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2425000.0                          |uuid: 9cb6114befb842f5b632f1aaedf9fb2e   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Waxed Molten Cloak                 |price: 2475000.0                          |uuid: 3bb3ed50a24c4944b3558b3350b2e9f6   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 2499875.0                          |uuid: 3ec990de280e421ab662e59f56090d30   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Cloak          |price: 2500000.0                          |uuid: 0358b37685e243a29b787708ccd487d4   |attributes_found: [('Magic Find', 'VII', 7)]         |
item_name: Molten Cloak                       |price: 2500000.0                          |uuid: fa255a3b37594674941c2561fb094afc   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2500000.0                          |uuid: 5051eee3ac8d458a91c9d440987dcbac   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2600000.0                          |uuid: ca3893d0612b49e292818d0de2e31a44   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 2625000.0                          |uuid: c5e17b8c77374c6198e73cbbe93dcdce   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2750000.0                          |uuid: d5883c064c1340dd9437dc5ed4dfd579   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 2750000.0                          |uuid: a2a41a4a58ce4c00a3731b7e4699537a   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Cloak          |price: 2777777.5                          |uuid: c79d70d6d49f427fb77696e5e703c8ee   |attributes_found: [('Magic Find', 'VI', 6)]          |
item_name: Molten Cloak                       |price: 2875000.0                          |uuid: 56ed7c7f2918467c8d40dfbdd3979d79   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Cloak          |price: 2929687.5                          |uuid: f88e76f2801b429eb410302eb1b60e9b   |attributes_found: [('Magic Find', 'VIII', 8)]        |
item_name: Molten Cloak                       |price: 3125000.0                          |uuid: 1048698195e246d4b2fe53ad34f50777   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 3187500.0                          |uuid: 18750ff520ce427284466a55dc238e4a   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 3250000.0                          |uuid: 1d5ec85a613d4750907153454ff7210e   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 3500000.0                          |uuid: 316f38cfa32a40c19a4a59f5ddd6db76   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Waxed Molten Cloak                 |price: 3500000.0                          |uuid: 8e77f235b8704d3c8229b68857794813   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 3612500.0                          |uuid: d40af11e5e6143f1b8847f3a8f56c9c0   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 3625000.0                          |uuid: 179ad08c94544294a81cf81c2c12e28d   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 3699999.0                          |uuid: 6a0e083a227b48fe84af019ce457cc7a   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 3748750.0                          |uuid: 1a16650b6b4946209d8bcf573dc7d52d   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 3750000.0                          |uuid: bb9efe0b01c44df9a4b7386a296b1aa2   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 3812500.0                          |uuid: f975e9873afb43aea4a69363df402489   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 4618750.0                          |uuid: 0e28e9e226b645e688e2b39904e93185   |attributes_found: [('Magic Find', 'V', 5)]           |
item_name: Molten Cloak                       |price: 4995000.0                          |uuid: 1a9fa357e2664396a02c471db8be3ff5   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 5000000.0                          |uuid: 2381dbb8285f412a83683d51c99a3545   |attributes_found: [('Magic Find', 'I', 1)]           |
item_name: Molten Cloak                       |price: 5000000.0                          |uuid: 52ddb15cd38548a0898c353886cb3604   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 6875000.0                          |uuid: fa058c2aae4f45338c83550618a2853e   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 7236111.0                          |uuid: 580947bd480745c2b0ffbf9e5896daca   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Strengthened Molten Cloak          |price: 7475000.0                          |uuid: 00a3de68d72d4a279f6e6aed71424691   |attributes_found: [('Magic Find', 'IV', 4)]          |
item_name: Molten Cloak                       |price: 10000000.0                         |uuid: cd2dfff13e35418894a0ffe0f882af64   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 10000000.0                         |uuid: a6aa566fa6d841c7a8cd538902310038   |attributes_found: [('Magic Find', 'II', 2)]          |
item_name: Molten Cloak                       |price: 12500000.0                         |uuid: cd60946070394be49e83d20166632644   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 14375000.0                         |uuid: 6b335cd5d0284f36966629508eb927a4   |attributes_found: [('Magic Find', 'III', 3)]         |
item_name: Molten Cloak                       |price: 24000000.0                         |uuid: e50d6e21eb11496f8e6ae9fbd697dfd2   |attributes_found: [('Magic Find', 'II', 2)]          |
====================
Molten Belt
====================
